timestamp_utc,SIPX_EUR_kWh,customer00_cons_kWh,customer00_prod_kWh,customer01_cons_kWh,customer02_prod_kWh,customer03_cons_kWh,customer03_prod_kWh,customer04_cons_kWh,customer05_cons_kWh,customer06_cons_kWh,customer07_cons_kWh,customer08_prod_kWh,customer09_prod_kWh,customer10_prod_kWh,customer11_cons_kWh,customer12_prod_kWh,customer13_cons_kWh
2024-03-07 13:00:00+00:00,0.06259,47.28,9.254999999999999,11.241,14.0595,364.125,0.0,197.30749999999998,0.28,28.464,0.0,56.544,18.036,12.984,0.204,32.235,1.486
2024-03-07 14:00:00+00:00,0.07104,82.33500000000001,0.0,12.159,5.943,350.83500000000004,0.0,43.6925,0.303,35.86,0.0,53.328,16.516,5.3580000000000005,1.364,12.3475,1.888
2024-03-07 15:00:00+00:00,0.07654999999999999,83.475,0.0,11.343,2.304,361.65,0.0,39.09,0.305,51.372,0.0,28.735999999999997,1.652,1.831,1.619,4.7275,3.3190000000000004
2024-03-07 16:00:00+00:00,0.09140000000000001,70.86,0.0,13.044,0.22349999999999998,367.78499999999997,0.0,14.6125,0.346,40.332,0.48,0.896,0.12,0.312,1.445,0.07,3.5620000000000003
2024-03-07 17:00:00+00:00,0.10453,56.655,0.0,11.046,0.0,378.06,0.0,16.47,0.455,41.724000000000004,1.2,0.0,0.0,0.0,1.498,0.0,4.679
2024-03-07 18:00:00+00:00,0.09577,32.775,0.0,10.562999999999999,0.0,378.315,0.0,9.95,0.471,45.264,1.2,0.0,0.0,0.0,1.435,0.0,2.733
2024-03-07 19:00:00+00:00,0.08828,33.254999999999995,0.0,4.92,0.0,378.27,0.0,7.975,0.548,46.992000000000004,1.2,0.0,0.0,0.0,1.377,0.0,2.727
2024-03-07 20:00:00+00:00,0.07867,32.955,0.0,4.683,0.0,371.025,0.0,8.27,0.532,36.087999999999994,1.2,0.0,0.0,0.0,1.325,0.0,1.916
2024-03-07 21:00:00+00:00,0.07543000000000001,32.745000000000005,0.0,4.344,0.0015,373.62,0.0,8.0425,0.537,34.552,1.2,0.0,0.0,0.0,1.478,0.0,1.029
2024-03-07 22:00:00+00:00,0.0703,32.58,0.0,4.62,0.0,375.615,0.0,8.08,0.912,34.944,1.3199999999999998,0.0,0.0,0.0,2.612,0.0,1.292
2024-03-07 23:00:00+00:00,0.07063,33.72,0.0,4.5120000000000005,0.0,360.72,0.0,8.3975,0.717,33.952,1.08,0.0,0.0,0.0,2.394,0.0,1.137
2024-03-08 00:00:00+00:00,0.06695999999999999,36.525,0.0,4.536,0.0,357.03,0.0,8.065000000000001,0.543,35.584,1.3199999999999998,0.0,0.0,0.0,0.667,0.0,0.83
2024-03-08 01:00:00+00:00,0.06701,50.13,0.0,4.776,0.0015,357.015,0.0,8.225,0.781,34.232,1.2,0.0,0.0,0.0,0.776,0.0,0.9259999999999999
2024-03-08 02:00:00+00:00,0.06599,59.085,0.0,4.914,0.0,362.01,0.0,8.295,0.817,31.16,1.2,0.0,0.0,0.0,0.281,0.0,0.95
2024-03-08 03:00:00+00:00,0.06883,56.535,0.0,5.583,0.0,362.1,0.0,141.8875,0.666,34.08,1.2,0.0,0.0,0.0,1.2530000000000001,0.0,0.862
2024-03-08 04:00:00+00:00,0.07157,61.74,0.0,5.976,0.0,354.075,0.0,39.94,0.764,32.08,1.08,0.0,0.0,0.0,0.99,0.0,1.767
2024-03-08 05:00:00+00:00,0.08731,58.8,0.0,5.673,1.1055,359.025,0.0,97.77499999999999,0.818,32.864,0.84,0.768,0.12,0.0,0.41400000000000003,0.325,1.977
2024-03-08 06:00:00+00:00,0.095,6.93,19.064999999999998,9.591000000000001,10.185,374.235,0.0,255.5475,1.108,41.412,0.0,9.216000000000001,3.952,0.287,0.464,2.5125,1.86
2024-03-08 07:00:00+00:00,0.08889,43.2,3.51,12.837,8.055,370.42499999999995,0.0,256.71500000000003,0.62,48.864,0.0,27.92,4.932,2.826,0.375,8.1525,1.0859999999999999
2024-03-08 08:00:00+00:00,0.07436,89.625,0.0,11.013,4.3740000000000006,346.155,0.0,266.97249999999997,0.7649999999999999,45.808,0.0,60.064,12.592,5.515,1.116,12.68,1.035
2024-03-08 09:00:00+00:00,0.05797,42.285,0.0,11.97,6.4425,353.79,0.0,202.91750000000002,0.554,36.376,0.0,90.128,11.768,6.321,0.383,11.635,0.776
2024-03-08 10:00:00+00:00,0.05468,27.975,3.12,11.445,11.0265,347.625,0.0,266.7175,0.5,31.152,0.0,88.72,24.712,6.166,0.192,8.78,0.872
2024-03-08 11:00:00+00:00,0.05682,59.324999999999996,0.0,12.393,8.304,364.275,0.0,261.21500000000003,0.535,38.808,0.0,55.008,18.532,4.856,1.111,9.34,0.908
2024-03-08 12:00:00+00:00,0.054060000000000004,76.395,0.0,12.324,6.7905,369.93,0.0,242.5025,0.423,37.66,0.0,38.688,12.444,3.461,1.463,10.86,0.741
2024-03-08 13:00:00+00:00,0.06085,71.325,0.0,11.436,5.0925,360.57,0.0,170.4375,0.493,36.604,0.0,39.952,8.552,2.891,0.525,11.9075,0.721
2024-03-08 14:00:00+00:00,0.05656,63.96,0.0,12.237,3.5324999999999998,354.39,0.0,52.307500000000005,0.481,33.72,0.0,46.815999999999995,10.952,1.002,1.421,4.885,1.542
2024-03-08 15:00:00+00:00,0.0724,105.75,0.0,11.514,1.182,336.825,0.0,25.0675,0.8340000000000001,34.592,0.0,13.52,3.776,0.888,1.756,1.4825,1.506
2024-03-08 16:00:00+00:00,0.08647,98.655,0.0,13.029,0.0975,355.245,0.0,27.175,0.497,32.348,0.96,1.6,0.188,0.207,1.767,0.185,5.854
2024-03-08 17:00:00+00:00,0.09706999999999999,50.97,0.0,11.07,0.0,356.325,0.0,15.6625,0.52,37.147999999999996,1.2,0.0,0.0,0.0,1.741,0.0,4.462
2024-03-08 18:00:00+00:00,0.09468,32.625,0.0,10.472999999999999,0.0,358.15500000000003,0.0,8.557500000000001,0.521,34.72,1.2,0.0,0.0,0.0,1.513,0.0,5.192
2024-03-08 19:00:00+00:00,0.08652,32.715,0.0,5.781000000000001,0.0,357.36,0.0,8.2975,0.817,45.26,1.2,0.0,0.0,0.0,1.378,0.0,2.95
2024-03-08 20:00:00+00:00,0.07457,32.265,0.0,5.1209999999999996,0.0,349.785,0.0,8.2175,0.622,43.528,1.2,0.0,0.0,0.0,1.541,0.0,1.664
2024-03-08 21:00:00+00:00,0.0713,33.045,0.0,5.307,0.0015,356.895,0.0,8.36,0.5680000000000001,33.739999999999995,1.08,0.0,0.0,0.0,2.023,0.0,0.862
2024-03-08 22:00:00+00:00,0.06625,34.485,0.0,5.6370000000000005,0.0,367.2,0.0,8.325,0.712,31.184,1.2,0.0,0.0,0.0,1.133,0.0,0.778
2024-03-08 23:00:00+00:00,0.06373,34.995,0.0,5.961,0.0,360.70500000000004,0.0,8.5125,0.739,32.108,1.44,0.0,0.0,0.0,0.305,0.0,0.756
2024-03-09 00:00:00+00:00,0.061880000000000004,39.285,0.0,6.06,0.0,354.855,0.0,8.3025,0.969,32.519999999999996,1.2,0.0,0.0,0.0,0.272,0.0,0.724
2024-03-09 01:00:00+00:00,0.06091,55.695,0.0,6.048,0.0,359.61,0.0,8.285,0.78,34.112,1.2,0.0,0.0,0.0,0.243,0.0,0.658
2024-03-09 02:00:00+00:00,0.05919,60.0,0.0,5.925,0.0,356.04,0.0,8.3125,0.6619999999999999,34.072,1.44,0.0,0.0,0.0,0.148,0.0,0.611
2024-03-09 03:00:00+00:00,0.057030000000000004,59.519999999999996,0.0,6.21,0.0,326.835,0.0,137.88750000000002,0.659,34.212,1.2,0.0,0.0,0.0,0.18,0.0,0.548
2024-03-09 04:00:00+00:00,0.05708,66.24000000000001,0.0,5.925,0.0,191.79,0.0,36.365,0.812,36.384,1.2,0.0,0.0,0.0,0.428,0.0,0.682
2024-03-09 05:00:00+00:00,0.05856,67.425,0.0,5.487,0.18,33.525,0.0,29.055,0.65,33.42,0.96,0.512,0.268,0.0,0.397,0.125,1.779
2024-03-09 06:00:00+00:00,0.05306,56.415,0.0,9.753,1.806,29.28,0.0,25.17,0.699,31.712,0.12,13.744,2.296,0.22,0.453,0.99,0.817
2024-03-09 07:00:00+00:00,0.05306,55.395,0.0,13.23,2.7315,26.73,0.0,31.784999999999997,0.672,30.028,0.0,28.8,4.896,0.844,1.834,1.9324999999999999,1.042
2024-03-09 08:00:00+00:00,0.048119999999999996,56.085,0.0,11.376000000000001,1.9665000000000001,25.245,0.0,37.3725,0.617,28.668,0.0,25.311999999999998,7.404,1.7890000000000001,1.468,3.715,1.583
2024-03-09 09:00:00+00:00,0.03393,27.314999999999998,8.265,12.774000000000001,6.0195,16.995,0.0,35.07,0.78,48.496,0.0,48.0,10.124,1.2570000000000001,2.126,3.84,1.5150000000000001
2024-03-09 10:00:00+00:00,0.01222,28.68,1.35,11.721,5.7285,20.445,0.0,60.7775,0.45999999999999996,26.472,0.0,44.432,6.568,1.5050000000000001,2.3,3.1725000000000003,4.43
2024-03-09 11:00:00+00:00,0.00264,28.71,0.36,12.84,4.8735,20.46,0.0,31.7425,0.491,27.676000000000002,0.0,31.776,7.076,2.5949999999999998,1.865,3.5225,3.488
2024-03-09 12:00:00+00:00,0.00267,43.89,0.165,13.386,3.5069999999999997,20.835,0.0,13.2525,0.44,29.876,0.0,51.024,6.032,3.918,1.249,6.795,6.578
2024-03-09 13:00:00+00:00,0.01375,6.765,11.49,12.357,9.0315,21.84,0.0,9.8325,0.45099999999999996,31.727999999999998,0.0,49.488,4.316,3.392,2.0709999999999997,7.4,2.897
2024-03-09 14:00:00+00:00,0.0341,38.235,0.42,13.59,4.041,27.315,0.0,8.1675,2.382,31.712,0.0,12.384,3.5359999999999996,1.83,1.98,3.3375000000000004,3.308
2024-03-09 15:00:00+00:00,0.05298,60.615,0.0,12.159,1.4625,29.835,0.0,8.8775,0.933,34.296,0.0,3.232,1.112,0.65,1.375,1.325,2.393
2024-03-09 16:00:00+00:00,0.0722,67.065,0.0,13.323,0.111,30.855,0.0,8.1825,0.06,32.839999999999996,0.72,0.048,0.056,0.124,3.225,0.18,2.441
2024-03-09 17:00:00+00:00,0.08092,55.635000000000005,0.0,11.376,0.0,29.415,0.0,8.3675,0.132,34.56,1.2,0.0,0.0,0.0,1.943,0.0,1.613
2024-03-09 18:00:00+00:00,0.07601999999999999,36.75,0.0,10.344,0.0,28.695,0.0,8.295,0.28400000000000003,34.72,1.44,0.0,0.0,0.0,1.252,0.0,1.759
2024-03-09 19:00:00+00:00,0.06793,36.795,0.0,6.003,0.0,28.619999999999997,0.0,8.67,0.479,34.784,1.2,0.0,0.0,0.0,1.399,0.0,1.524
2024-03-09 20:00:00+00:00,0.060469999999999996,36.36,0.0,5.8469999999999995,0.0,28.634999999999998,0.0,8.2775,0.487,35.196,1.2,0.0,0.0,0.0,1.56,0.0,1.562
2024-03-09 21:00:00+00:00,0.06175,36.57,0.0,4.827,0.0,28.65,0.0,8.6125,0.483,35.135999999999996,1.2,0.0,0.0,0.0,1.506,0.0,1.718
2024-03-09 22:00:00+00:00,0.05896,37.395,0.0,5.013,0.0,38.355000000000004,0.0,8.31,0.504,35.068,1.3199999999999998,0.0,0.0,0.0,0.575,0.0,1.688
2024-03-09 23:00:00+00:00,0.04865,36.839999999999996,0.0,5.226,0.0,39.15,0.0,8.37,0.486,35.152,1.2,0.0,0.0,0.0,0.548,0.0,1.557
2024-03-10 00:00:00+00:00,0.046060000000000004,41.805,0.0,5.031,0.0,38.685,0.0,8.4225,0.496,35.408,1.08,0.0,0.0,0.0,0.385,0.0,1.6199999999999999
2024-03-10 01:00:00+00:00,0.040979999999999996,62.129999999999995,0.0,5.186999999999999,0.0015,39.105000000000004,0.0,8.4275,0.536,35.168,1.44,0.0,0.0,0.0,0.7030000000000001,0.0,1.54
2024-03-10 02:00:00+00:00,0.03555,67.185,0.0,5.208,0.0,29.07,0.0,8.705,0.612,35.14,1.08,0.0,0.0,0.0,0.245,0.0,1.452
2024-03-10 03:00:00+00:00,0.03239,66.345,0.0,5.301,0.0,28.935,0.0,190.33749999999998,0.573,35.516,1.3199999999999998,0.0,0.0,0.0,0.219,0.0,1.532
2024-03-10 04:00:00+00:00,0.03228,97.125,0.0,5.478,0.0,28.89,0.0,50.739999999999995,0.6839999999999999,35.3,1.08,0.0,0.0,0.0,0.154,0.0,1.6179999999999999
2024-03-10 05:00:00+00:00,0.033909999999999996,114.345,0.0,5.631,0.315,28.425,0.0,32.5025,0.504,35.388,0.84,1.3920000000000001,0.24,0.068,0.153,0.275,2.043
2024-03-10 06:00:00+00:00,0.039490000000000004,114.09,0.0,10.539,2.4765,21.75,0.0,10.6375,0.46299999999999997,30.548000000000002,0.0,19.648,6.544,0.536,0.537,1.5725,2.003
2024-03-10 07:00:00+00:00,0.03836,57.555,2.175,14.697,7.6155,21.15,0.0,6.6925,0.589,29.572,0.0,31.84,6.06,1.475,1.784,2.6675,2.442
2024-03-10 08:00:00+00:00,0.032850000000000004,49.305,1.365,11.928,9.243,13.125,0.09,5.63,0.09,30.836,0.0,53.2,10.792,1.579,1.2269999999999999,6.34,3.887
2024-03-10 09:00:00+00:00,0.01307,18.225,40.65,13.008,17.595,1.245,20.49,4.115,0.21200000000000002,20.195999999999998,0.0,115.696,17.248,1.95,1.033,8.135,4.204
2024-03-10 10:00:00+00:00,0.014029999999999999,4.14,53.31,10.872,22.725,3.06,5.805,5.8125,0.1,25.476,0.0,157.536,14.076,2.178,1.38,4.415,5.659
2024-03-10 11:00:00+00:00,0.00895,35.775,2.775,11.346,9.8115,5.325,0.42,6.3725000000000005,0.21100000000000002,25.528,0.0,83.792,17.284,4.851,1.0190000000000001,4.9525,4.946
2024-03-10 12:00:00+00:00,0.00574,50.745000000000005,0.0,18.608999999999998,5.277,4.38,3.8099999999999996,5.0424999999999995,0.08499999999999999,26.576,0.0,81.456,17.028,3.6,3.141,5.8175,3.7640000000000002
2024-03-10 13:00:00+00:00,0.01097,58.095,0.0,16.608,5.616,10.65,0.105,3.875,0.095,28.832,0.0,54.544,14.064,5.566,1.391,8.2275,2.917
2024-03-10 14:00:00+00:00,0.02341,65.16,0.0,17.133,4.14,13.95,0.0,5.725,0.20400000000000001,27.68,0.0,41.168,10.992,2.334,2.338,4.575,3.7720000000000002
2024-03-10 15:00:00+00:00,0.051770000000000004,79.44,0.0,15.453,2.7345,20.025000000000002,0.0,7.4025,0.12200000000000001,35.652,0.0,28.96,6.128,1.23,1.557,1.3725,2.451
2024-03-10 16:00:00+00:00,0.06136,92.00999999999999,0.0,17.013,0.459,27.195,0.0,7.985,0.215,42.632,0.6,4.624,0.872,0.217,0.799,0.19,3.233
2024-03-10 17:00:00+00:00,0.07079,75.585,0.0,13.677,0.0,28.53,0.0,8.5525,0.5740000000000001,34.884,1.2,0.0,0.0,0.0,0.971,0.0,3.375
2024-03-10 18:00:00+00:00,0.07066,53.115,0.0,11.907,0.0,28.59,0.0,8.280000000000001,0.34900000000000003,33.764,1.2,0.0,0.0,0.0,1.036,0.0,3.1100000000000003
2024-03-10 19:00:00+00:00,0.06425,50.955,0.0,6.399,0.0,28.77,0.0,8.41,0.383,33.888,1.2,0.0,0.0,0.0,1.016,0.0,2.238
2024-03-10 20:00:00+00:00,0.05946,52.545,0.0,5.964,0.0,28.65,0.0,8.282499999999999,0.41100000000000003,34.120000000000005,1.2,0.0,0.0,0.0,1.011,0.0,2.044
2024-03-10 21:00:00+00:00,0.05868,52.875,0.0,6.078,0.0,28.619999999999997,0.0,8.265,0.484,35.028,1.08,0.0,0.0,0.0,1.08,0.0,2.0060000000000002
2024-03-10 22:00:00+00:00,0.05671,45.96,0.0,5.598,0.0,38.325,0.0,8.32,0.484,34.768,1.2,0.0,0.0,0.0,0.626,0.0,1.65
2024-03-10 23:00:00+00:00,0.04922,48.675,0.0,5.877,0.0,39.015,0.0,8.42,0.482,35.188,1.44,0.0,0.0,0.0,0.781,0.0,0.394
2024-03-11 00:00:00+00:00,0.05294,53.175,0.0,5.964,0.0,35.415,0.0,8.81,0.41600000000000004,34.891999999999996,1.2,0.0,0.0,0.0,0.24,0.0,0.0
2024-03-11 01:00:00+00:00,0.048420000000000005,72.9,0.0,5.697,0.0,38.400000000000006,0.0,8.27,0.45399999999999996,35.604,1.2,0.0,0.0,0.0,0.258,0.0,0.0
2024-03-11 02:00:00+00:00,0.0476,73.095,0.0,5.754,0.0,29.07,0.0,8.522499999999999,0.725,35.120000000000005,1.44,0.0,0.0,0.0,0.442,0.0,0.0
2024-03-11 03:00:00+00:00,0.04959,71.03999999999999,0.0,5.7780000000000005,0.0,29.145,0.0,191.535,0.475,35.516,1.2,0.0,0.0,0.0,0.9149999999999999,0.0,0.0
2024-03-11 04:00:00+00:00,0.05662,76.485,0.0,5.4,0.0,39.165,0.0,59.195,0.502,36.312,1.08,0.0,0.0,0.0,0.606,0.0,0.0
2024-03-11 05:00:00+00:00,0.07772,88.755,0.0,5.904,0.201,241.76999999999998,0.0,250.3725,0.499,37.576,0.96,1.2639999999999998,0.404,0.058,0.135,0.0275,0.0
2024-03-11 06:00:00+00:00,0.08553,87.66,0.0,10.992,1.1685,279.27,0.0,241.76999999999998,0.455,43.296,0.0,15.120000000000001,4.308,1.2109999999999999,0.20600000000000002,1.995,0.0
2024-03-11 07:00:00+00:00,0.0875,102.13499999999999,0.0,14.337,2.3445,304.125,0.0,287.34749999999997,0.422,50.748,0.0,28.544,10.027999999999999,3.279,0.185,5.795,0.0
2024-03-11 08:00:00+00:00,0.08155,87.09,0.0,13.182,3.72,311.13,0.0,237.12,0.437,53.9,0.0,38.879999999999995,12.644,2.261,0.289,8.07,0.17899999999999996
2024-03-11 09:00:00+00:00,0.0722,81.66,0.0,15.033,5.0445,343.905,0.0,263.3075,0.24400000000000002,53.564,0.0,47.455999999999996,13.564,2.149,0.796,8.815,3.568
2024-03-11 10:00:00+00:00,0.06564,117.705,0.0,13.215,2.7915,382.065,0.0,270.66499999999996,0.714,51.772,0.0,36.432,12.2,4.0040000000000004,0.45399999999999996,11.1825,5.055
2024-03-11 11:00:00+00:00,0.06311,131.49,0.0,10.293,2.166,365.67,0.0,247.215,0.29500000000000004,63.172,0.0,42.576,10.16,4.482,0.319,11.0975,3.363
2024-03-11 12:00:00+00:00,0.06634000000000001,86.925,0.0,14.568000000000001,4.59,352.425,0.0,253.4975,0.426,56.156,0.0,41.456,7.924,3.378,0.203,6.45,4.107
2024-03-11 13:00:00+00:00,0.067,109.35,0.0,13.506,1.2195,373.71,0.0,222.2,0.28700000000000003,58.148,0.0,22.16,4.412,2.848,0.183,3.19,2.025
2024-03-11 14:00:00+00:00,0.07342,107.41499999999999,0.0,14.322,0.8925,370.38,0.0,61.6325,0.358,58.568,0.0,13.648,2.08,1.417,1.7770000000000001,1.335,1.991
2024-03-11 15:00:00+00:00,0.07809999999999999,111.345,0.0,15.144,0.4365,350.175,0.0,30.965,0.449,50.256,0.12,4.768,1.972,0.926,2.016,0.5775,2.659
2024-03-11 16:00:00+00:00,0.0891,107.265,0.0,13.850999999999999,0.0,363.315,0.0,9.94,0.447,41.432,0.84,0.976,0.068,0.142,1.319,0.155,3.026
2024-03-11 17:00:00+00:00,0.09973,90.50999999999999,0.0,12.111,0.0,361.14,0.0,8.855,0.471,40.808,1.2,0.0,0.0,0.0,1.082,0.0,2.705
2024-03-11 18:00:00+00:00,0.10728,49.425,0.0,13.674,0.0,363.87,0.0,8.0875,0.41200000000000003,36.775999999999996,1.2,0.0,0.0,0.0,1.209,0.0,2.224
2024-03-11 19:00:00+00:00,0.08768000000000001,42.959999999999994,0.0,8.424,0.0,365.7,0.0,7.952500000000001,0.859,36.623999999999995,1.2,0.0,0.0,0.0,1.145,0.0,2.231
2024-03-11 20:00:00+00:00,0.07601000000000001,39.195,0.0,8.352,0.0,356.055,0.0,8.11,0.532,36.492,1.2,0.0,0.0,0.0,1.1059999999999999,0.0,2.042
2024-03-11 21:00:00+00:00,0.07463,39.015,0.0,8.415,0.0,360.9,0.0,8.015,0.692,35.756,1.44,0.0,0.0,0.0,1.424,0.0,1.52
2024-03-11 22:00:00+00:00,0.06708,37.515,0.0,8.370000000000001,0.0,375.675,0.0,8.25,0.663,36.44,1.2,0.0,0.0,0.0,0.8140000000000001,0.0,1.612
2024-03-11 23:00:00+00:00,0.06894,39.345,0.0,8.472,0.0015,378.945,0.0,8.1975,0.602,36.26,1.08,0.0,0.0,0.0,0.46599999999999997,0.0,1.511
2024-03-12 00:00:00+00:00,0.06556000000000001,42.96,0.0,8.091,0.0,373.32,0.0,8.285,0.494,36.272,1.44,0.0,0.0,0.0,0.19,0.0,1.4060000000000001
2024-03-12 01:00:00+00:00,0.06651,62.595,0.0,8.280000000000001,0.0,370.21500000000003,0.0,8.34,0.632,36.464,1.2,0.0,0.0,0.0,0.217,0.0,1.29
2024-03-12 02:00:00+00:00,0.06520000000000001,64.965,0.0,8.457,0.0,366.885,0.0,8.15,0.492,36.004000000000005,1.08,0.0,0.0,0.0,0.368,0.0,1.455
2024-03-12 03:00:00+00:00,0.0658,64.125,0.0,8.325,0.0,365.055,0.0,137.9025,0.5589999999999999,35.808,1.2,0.0,0.0,0.0,1.208,0.0,1.501
2024-03-12 04:00:00+00:00,0.07072,73.035,0.0,8.532,0.0,367.78499999999997,0.0,40.67,0.9540000000000001,36.336,1.2,0.0,0.0,0.0,2.431,0.0,2.096
2024-03-12 05:00:00+00:00,0.08433,85.035,0.0,9.294,0.0,369.6,0.0,179.16,0.615,38.188,1.2,0.272,0.32,0.163,1.7029999999999998,0.22999999999999998,1.859
2024-03-12 06:00:00+00:00,0.09516,90.53999999999999,0.0,10.713000000000001,0.5445,374.46,0.0,203.9175,0.509,50.972,0.0,7.088,4.424,1.836,0.135,3.38,1.794
2024-03-12 07:00:00+00:00,0.1004,91.8,0.0,14.886000000000001,1.107,369.36,0.0,201.74,0.5,62.284,0.0,47.728,11.528,4.515000000000001,0.242,9.967500000000001,1.177
2024-03-12 08:00:00+00:00,0.09356999999999999,74.19,0.0,11.313,4.8855,361.8,0.0,272.29999999999995,0.256,68.532,0.0,132.59199999999998,14.152,6.703,0.456,17.16,1.149
2024-03-12 09:00:00+00:00,0.08263,68.52,0.0,13.794,5.4315,346.08,0.0,204.995,0.089,44.3,0.0,150.944,25.236,7.247,0.722,27.7225,1.319
2024-03-12 10:00:00+00:00,0.07662000000000001,66.09,0.0,12.393,6.27,328.56,0.0,213.29250000000002,0.16699999999999998,17.02,0.0,110.944,47.536,11.401,1.185,29.8625,1.126
2024-03-12 11:00:00+00:00,0.07364,65.535,0.0,12.633000000000001,5.1915,336.015,0.0,186.975,0.146,24.64,0.0,70.32,28.872,28.783,0.393,33.3675,1.8940000000000001
2024-03-12 12:00:00+00:00,0.0741,89.94,0.0,14.238,2.568,331.605,0.0,249.55,0.055,23.688,0.0,111.28,35.108,13.422,0.11399999999999999,25.7925,1.237
2024-03-12 13:00:00+00:00,0.0762,93.06,0.0,12.533999999999999,2.607,344.445,0.0,205.0875,0.42,32.316,0.0,129.264,27.491999999999997,22.608999999999998,0.745,16.495,1.392
2024-03-12 14:00:00+00:00,0.08322,72.24000000000001,0.0,14.52,3.0375,362.025,0.0,64.4125,0.038,43.656,0.0,67.968,9.872,4.789,1.4769999999999999,10.782499999999999,1.482
2024-03-12 15:00:00+00:00,0.09370999999999999,73.44,0.0,12.597,2.016,370.44,0.0,31.2875,0.038,32.848,0.0,14.32,4.824,0.585,1.477,5.15,4.935
2024-03-12 16:00:00+00:00,0.10393000000000001,80.475,0.0,13.89,0.213,355.425,0.0,14.905000000000001,0.237,33.620000000000005,0.24,2.2239999999999998,0.788,0.754,1.5070000000000001,1.6675,3.654
2024-03-12 17:00:00+00:00,0.12240000000000001,63.885,0.0,11.721,0.0,347.61,0.0,10.355,0.31099999999999994,36.164,1.2,0.0,0.0,0.03,1.341,0.0175,2.657
2024-03-12 18:00:00+00:00,0.11953,44.07,0.0,10.272,0.0,342.69,0.0,10.0575,0.45699999999999996,34.844,1.3199999999999998,0.0,0.0,0.0,1.29,0.0,2.463
2024-03-12 19:00:00+00:00,0.09419,43.695,0.0,5.649,0.0,357.3,0.0,8.8325,0.502,46.9,1.2,0.0,0.0,0.0,1.194,0.0,2.497
2024-03-12 20:00:00+00:00,0.0814,43.425,0.0,5.379,0.0,355.755,0.0,8.717500000000001,0.498,68.316,1.2,0.0,0.0,0.0,1.196,0.0,2.592
2024-03-12 21:00:00+00:00,0.07755,42.120000000000005,0.0,5.397,0.0,355.005,0.0,9.04,0.5379999999999999,40.576,1.2,0.0,0.0,0.0,1.449,0.0,1.611
2024-03-12 22:00:00+00:00,0.06919,38.55,0.0,5.247,0.0,355.59000000000003,0.0,9.0,0.872,34.1,1.44,0.0,0.0,0.0,1.593,0.0,1.611
2024-03-12 23:00:00+00:00,0.06276,37.26,0.0,5.1,0.0,354.18,0.0,8.8925,0.6120000000000001,34.468,1.2,0.0,0.0,0.0,0.5680000000000001,0.0,1.4089999999999998
2024-03-13 00:00:00+00:00,0.06073,39.075,0.0,5.202,0.0,356.43,0.0,8.9225,0.5650000000000001,34.544,1.08,0.0,0.0,0.0,0.28400000000000003,0.0,1.3760000000000001
2024-03-13 01:00:00+00:00,0.05996,56.13,0.0,5.244,0.0,359.535,0.0,8.9975,0.722,34.328,1.3199999999999998,0.0,0.0,0.0,0.20400000000000001,0.0,1.349
2024-03-13 02:00:00+00:00,0.05933,61.56,0.0,5.388,0.0,356.685,0.0,9.245000000000001,0.909,34.064,1.2,0.0,0.0,0.0,0.41100000000000003,0.0,1.357
2024-03-13 03:00:00+00:00,0.061399999999999996,63.974999999999994,0.0,5.259,0.0,352.40999999999997,0.0,140.5475,1.013,32.74,1.08,0.0,0.0,0.0,1.053,0.0,1.413
2024-03-13 04:00:00+00:00,0.06729,82.125,0.0,5.7090000000000005,0.0,365.65500000000003,0.0,45.27,0.949,34.403999999999996,1.2,0.0,0.0,0.0,0.744,0.0,2.113
2024-03-13 05:00:00+00:00,0.08070999999999999,71.025,0.0,5.955,0.7935,357.48,0.0,272.7975,1.015,34.352000000000004,0.48,10.128,0.6759999999999999,0.235,0.129,0.9225,2.429
2024-03-13 06:00:00+00:00,0.09101999999999999,26.175,5.52,10.655999999999999,7.4190000000000005,342.45000000000005,0.0,267.32,0.519,38.424,0.0,63.872,10.044,2.549,0.15,11.865,2.0340000000000003
2024-03-13 07:00:00+00:00,0.09286,0.105,56.864999999999995,13.677,17.750999999999998,310.08000000000004,0.0,195.73999999999998,0.802,17.656,0.0,141.024,27.787999999999997,8.251999999999999,0.273,26.7075,1.373
2024-03-13 08:00:00+00:00,0.079,1.065,44.445,12.699,16.323,286.35,0.0,205.68,0.099,6.432,0.0,199.42399999999998,46.332,17.146,0.195,38.49,1.894
2024-03-13 09:00:00+00:00,0.06923,2.535,78.66,15.645,19.9635,273.48,0.0,275.8225,0.087,1.0,0.0,233.008,56.955999999999996,23.716,0.147,46.0025,2.915
2024-03-13 10:00:00+00:00,0.06609000000000001,1.9200000000000002,100.65,15.453,26.737499999999997,271.695,0.0,258.3425,0.062,1.872,0.0,252.592,59.66,26.468,0.25,50.9475,2.554
2024-03-13 11:00:00+00:00,0.06564,1.455,72.375,15.651,23.547,276.12,0.0,213.7725,0.095,1.98,0.0,250.816,46.184,22.129,0.489,51.5675,1.6400000000000001
2024-03-13 12:00:00+00:00,0.06672,0.0,89.175,17.28,26.563499999999998,299.655,0.0,266.48,0.098,3.488,0.0,213.68,47.239999999999995,22.451999999999998,0.738,36.519999999999996,1.1480000000000001
2024-03-13 13:00:00+00:00,0.07027,0.6000000000000001,46.665,15.534,20.2365,266.46,0.0,192.4,0.084,7.58,0.0,173.36,56.184,16.135,0.347,35.4,0.97
